Order ID,Order Date,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-0009885,2023-11-02,East,Office Supplies,Storage,7,0.0,539.26,42.21
ORD-0009886,2023-11-02,South,Office Supplies,Binders,4,0.0,269.69,94.37
ORD-0009887,2023-11-02,East,Technology,Machines,3,0.0,2327.4,262.97
ORD-0009888,2023-11-02,Central,Office Supplies,Paper,1,0.3,58.92,8.55
ORD-0009889,2023-11-02,West,Technology,Copiers,2,0.2,3557.84,645.67
ORD-0009890,2023-11-02,Central,Technology,Machines,2,0.0,1415.9,350.61
ORD-0009891,2023-11-02,Central,Technology,Machines,7,0.15,4936.97,267.79
ORD-0009892,2023-11-02,West,Office Supplies,Storage,5,0.3,200.48,30.08
ORD-0009893,2023-11-02,East,Technology,Copiers,1,0.1,470.98,107.35
ORD-0009894,2023-11-02,Central,Furniture,Chairs,6,0.0,10450.38,1023.68
ORD-0009895,2023-11-02,West,Technology,Copiers,1,0.0,606.18,201.93
ORD-0009896,2023-11-02,East,Technology,Copiers,5,0.1,2664.19,205.67
ORD-0009897,2023-11-02,South,Furniture,Furnishings,7,0.0,3764.46,700.58
ORD-0009898,2023-11-03,East,Office Supplies,Binders,4,0.2,225.19,32.62
ORD-0009899,2023-11-03,West,Office Supplies,Paper,5,0.3,186.17,20.75
ORD-0009900,2023-11-03,East,Technology,Phones,2,0.0,1011.19,68.63
ORD-0009901,2023-11-03,West,Furniture,Furnishings,5,0.3,1960.88,78.09
ORD-0009902,2023-11-03,West,Office Supplies,Paper,1,0.0,59.71,20.13
ORD-0009903,2023-11-03,West,Technology,Accessories,4,0.0,2448.04,631.84
ORD-0009904,2023-11-03,West,Office Supplies,Art,4,0.0,173.83,31.39
ORD-0009905,2023-11-03,South,Office Supplies,Paper,2,0.3,116.47,17.66
ORD-0009906,2023-11-03,East,Technology,Copiers,3,0.3,2588.2,520.49
ORD-0009907,2023-11-03,Central,Technology,Accessories,3,0.2,1945.61,403.68
ORD-0009908,2023-11-03,Central,Office Supplies,Paper,6,0.0,370.65,42.37
ORD-0009909,2023-11-03,East,Office Supplies,Binders,1,0.0,71.09,14.47
ORD-0009910,2023-11-03,East,Office Supplies,Paper,1,0.0,67.42,21.64
ORD-0009911,2023-11-03,South,Office Supplies,Paper,6,0.3,389.1,68.86
ORD-0009912,2023-11-03,Central,Technology,Phones,6,0.2,3835.39,223.96
ORD-0009913,2023-11-03,East,Office Supplies,Art,2,0.15,141.66,16.37
ORD-0009914,2023-11-03,West,Office Supplies,Binders,1,0.0,51.21,16.86
ORD-0009915,2023-11-03,West,Office Supplies,Binders,4,0.2,114.91,13.98
ORD-0009916,2023-11-03,West,Technology,Accessories,1,0.3,351.18,46.7
ORD-0009917,2023-11-03,East,Technology,Accessories,1,0.2,421.44,99.49
ORD-0009918,2023-11-03,Central,Office Supplies,Art,4,0.0,188.16,17.72
ORD-0009919,2023-11-03,East,Technology,Copiers,2,0.15,1193.6,108.2
ORD-0009920,2023-11-03,East,Office Supplies,Paper,5,0.1,214.0,38.46
ORD-0009921,2023-11-03,West,Furniture,Furnishings,5,0.0,3129.93,178.7
ORD-0009922,2023-11-04,West,Technology,Machines,5,0.0,2179.88,479.77
ORD-0009923,2023-11-04,East,Furniture,Chairs,5,0.2,3037.35,769.46
ORD-0009924,2023-11-04,East,Office Supplies,Art,7,0.2,553.02,147.34
ORD-0009925,2023-11-04,East,Office Supplies,Paper,4,0.1,322.93,70.83
ORD-0009926,2023-11-04,West,Office Supplies,Paper,7,0.0,405.91,101.6
ORD-0009927,2023-11-04,Central,Furniture,Tables,2,0.0,716.16,103.95
ORD-0009928,2023-11-04,South,Office Supplies,Storage,5,0.0,498.01,51.79
ORD-0009929,2023-11-04,West,Technology,Machines,2,0.0,870.73,59.61
ORD-0009930,2023-11-04,South,Technology,Phones,7,0.0,4889.9,469.94
ORD-0009931,2023-11-04,East,Furniture,Tables,5,0.1,2195.69,568.39
ORD-0009932,2023-11-04,East,Furniture,Furnishings,1,0.0,509.17,63.7
ORD-0009933,2023-11-04,West,Furniture,Chairs,7,0.0,2811.76,909.68
ORD-0009934,2023-11-04,Central,Technology,Copiers,1,0.15,849.74,52.99
ORD-0009935,2023-11-04,Central,Office Supplies,Art,2,0.3,184.96,42.6
ORD-0009936,2023-11-04,East,Office Supplies,Art,5,0.3,446.03,41.11
ORD-0009937,2023-11-05,South,Office Supplies,Paper,5,0.0,200.74,63.13
ORD-0009938,2023-11-05,West,Technology,Accessories,5,0.0,2909.79,476.93
ORD-0009939,2023-11-05,Central,Furniture,Chairs,7,0.3,3962.01,908.13
ORD-0009940,2023-11-05,South,Office Supplies,Storage,1,0.2,64.43,16.19
ORD-0009941,2023-11-05,Central,Technology,Machines,6,0.0,2578.4,368.01
ORD-0009942,2023-11-05,South,Office Supplies,Binders,6,0.3,519.69,120.42
ORD-0009943,2023-11-05,South,Technology,Phones,1,0.1,719.76,149.92
ORD-0009944,2023-11-05,East,Technology,Machines,7,,3636.27,851.29
ORD-0009945,2023-11-05,East,Furniture,Furnishings,4,0.2,2126.88,125.18
ORD-0009946,2023-11-05,South,Furniture,Tables,5,0.0,1582.05,425.33
ORD-0009947,2023-11-05,Central,Technology,Machines,5,0.2,3029.68,172.44
ORD-0009948,2023-11-05,Central,Office Supplies,Binders,5,0.0,292.85,36.26
ORD-0009949,2023-11-05,West,Technology,Machines,3,0.1,1825.99,485.86
ORD-0009950,2023-11-05,West,Furniture,Furnishings,7,0.0,3017.8,752.39
ORD-0009951,2023-11-05,West,Technology,Phones,6,0.15,4310.44,714.96
ORD-0009952,2023-11-05,Central,Technology,Accessories,5,0.3,2946.84,625.89
ORD-0009953,2023-11-05,East,Office Supplies,Storage,3,0.1,166.3,34.09
ORD-0009954,2023-11-05,Central,Technology,Phones,6,0.1,3079.4,591.92
ORD-0009955,2023-11-05,East,Technology,Accessories,5,0.15,2401.73,634.55
ORD-0009956,2023-11-05,South,Office Supplies,Paper,6,0.1,402.39,24.61
ORD-0009957,2023-11-05,South,Office Supplies,Binders,1,0.0,53.77,16.94
ORD-0009958,2023-11-06,West,Furniture,Tables,6,0.3,3604.07,475.24
ORD-0009959,2023-11-06,South,Office Supplies,Binders,4,0.2,238.93,36.24
ORD-0009960,2023-11-06,West,Office Supplies,Storage,5,0.0,306.8,19.12
ORD-0009961,2023-11-06,South,Office Supplies,Storage,7,0.0,478.11,60.36
ORD-0009962,2023-11-06,East,Furniture,Furnishings,5,0.0,2300.14,475.34
ORD-0009963,2023-11-06,East,Technology,Accessories,5,0.3,2501.29,393.92
ORD-0009964,2023-11-06,South,Office Supplies,Storage,1,0.1,57.59,2.61
ORD-0009965,2023-11-06,South,Office Supplies,Binders,5,0.15,260.27,50.95
ORD-0009966,2023-11-06,West,Office Supplies,Binders,7,0.3,585.61,128.17
ORD-0009967,2023-11-06,West,Office Supplies,Paper,1,0.1,89.05,20.89
ORD-0009968,2023-11-06,South,Furniture,Tables,1,0.15,542.77,78.71
ORD-0009969,2023-11-06,East,Furniture,Chairs,1,0.0,431.95,45.65
ORD-0009970,2023-11-06,Central,Furniture,Furnishings,1,0.0,581.45,145.27
ORD-0009971,2023-11-06,East,Furniture,Chairs,1,0.0,534.5,127.2
ORD-0009972,2023-11-06,South,Office Supplies,Art,5,0.3,335.76,38.02
ORD-0009973,2023-11-06,Central,Office Supplies,Binders,3,0.1,218.56,67.79
ORD-0009974,2023-11-06,East,Office Supplies,Art,1,0.0,66.45,4.64
ORD-0009975,2023-11-06,West,Technology,Copiers,4,0.3,2041.06,412.35
ORD-0009976,2023-11-06,East,Technology,Accessories,2,,1254.89,72.32
ORD-0009977,2023-11-06,West,Furniture,Chairs,5,0.1,1773.76,193.63
ORD-0009978,2023-11-06,East,Office Supplies,Art,5,0.15,259.81,67.34
ORD-0009979,2023-11-06,West,Technology,Machines,3,0.0,1919.55,290.07
ORD-0009980,2023-11-06,Central,Office Supplies,Binders,6,0.3,378.31,75.72
ORD-0009981,2023-11-06,South,Office Supplies,Paper,3,0.15,230.11,57.45
ORD-0009982,2023-11-06,South,Office Supplies,Paper,5,0.0,347.82,69.32
ORD-0009983,2023-11-06,East,Office Supplies,Storage,2,0.15,85.34,8.34
ORD-0009984,2023-11-07,West,Technology,Machines,7,0.0,5499.58,411.03
ORD-0009985,2023-11-07,South,Technology,Accessories,6,0.0,3192.09,295.99
ORD-0009986,2023-11-07,South,Technology,Accessories,7,0.15,3447.02,691.89
ORD-0009987,2023-11-07,South,Furniture,Bookcases,6,0.0,2164.43,394.92
ORD-0009988,2023-11-07,Central,Office Supplies,Storage,6,0.0,510.66,64.99
ORD-0009989,2023-11-07,East,Furniture,Tables,5,0.0,1994.45,189.2
ORD-0009990,2023-11-07,East,Furniture,Tables,2,0.0,1270.02,301.61
ORD-0009991,2023-11-07,East,Furniture,Tables,1,0.3,473.48,106.63
ORD-0009992,2023-11-07,South,Office Supplies,Storage,2,0.0,111.46,30.5
ORD-0009993,2023-11-07,East,Office Supplies,Paper,5,0.0,288.82,72.23
ORD-0009994,2023-11-07,West,Office Supplies,Paper,6,0.0,378.65,20.34
ORD-0009995,2023-11-07,West,Office Supplies,Art,4,0.3,252.6,49.99
ORD-0009996,2023-11-07,South,Office Supplies,Binders,1,0.15,53.42,10.9
ORD-0009997,2023-11-07,East,Office Supplies,Art,4,0.1,271.09,26.8
ORD-0009998,2023-11-07,Central,Technology,Machines,1,0.3,436.84,67.62
ORD-0009999,2023-11-07,East,Office Supplies,Art,5,0.15,221.36,25.11
ORD-0010000,2023-11-07,East,Furniture,Chairs,1,0.3,457.15,65.13
ORD-0010001,2023-11-08,East,Furniture,Bookcases,5,0.0,2392.5,464.42
ORD-0010002,2023-11-08,South,Furniture,Tables,5,0.0,1941.06,192.85
ORD-0010003,2023-11-08,Central,Office Supplies,Binders,5,0.2,288.08,31.93
ORD-0010004,2023-11-08,South,Technology,Phones,6,0.0,5362.7,1053.76
ORD-0010005,2023-11-08,East,Furniture,Tables,4,0.15,1579.83,389.71
ORD-0010006,2023-11-08,South,Furniture,Furnishings,2,0.15,1049.27,181.02
ORD-0010007,2023-11-08,East,Office Supplies,Binders,7,0.0,458.68,23.89
ORD-0010008,2023-11-08,South,Furniture,Chairs,2,0.0,3492.53,695.89
ORD-0010009,2023-11-08,West,Office Supplies,Binders,7,0.15,448.82,106.0
ORD-0010010,2023-11-08,West,Technology,Machines,5,0.3,3200.6,656.3
ORD-0010011,2023-11-08,Central,Furniture,Chairs,4,0.0,2224.3,384.23
ORD-0010012,2023-11-08,West,Furniture,Chairs,3,0.2,1411.18,234.73
ORD-0010013,2023-11-08,East,Technology,Accessories,5,0.1,3068.16,506.69
ORD-0010014,2023-11-08,West,Furniture,Bookcases,7,0.15,4178.79,1166.24
ORD-0010015,2023-11-08,South,Furniture,Tables,1,0.2,553.81,33.69
ORD-0010016,2023-11-08,East,Office Supplies,Art,1,0.2,32.41,4.03
ORD-0010017,2023-11-08,East,Office Supplies,Binders,7,0.0,545.02,113.78
ORD-0010018,2023-11-08,East,Technology,Phones,6,0.0,2485.5,704.15
ORD-0010019,2023-11-08,East,Furniture,Bookcases,3,0.0,1194.13,126.58
ORD-0010020,2023-11-08,Central,Office Supplies,Binders,1,0.2,76.98,14.3
ORD-0010021,2023-11-08,West,Office Supplies,Paper,6,0.15,329.61,52.52
ORD-0010022,2023-11-09,West,Technology,Accessories,5,0.0,2887.67,541.91
ORD-0010023,2023-11-09,West,Furniture,Chairs,3,0.0,1693.79,503.66
ORD-0010024,2023-11-09,Central,Furniture,Furnishings,3,0.2,2040.33,322.31
ORD-0010025,2023-11-09,Central,Technology,Machines,5,0.0,2850.98,891.79
ORD-0010026,2023-11-09,South,Office Supplies,Art,6,0.0,380.42,132.01
ORD-0010027,2023-11-09,Central,Office Supplies,Art,5,0.15,335.34,24.22
ORD-0010028,2023-11-09,Central,Technology,Copiers,6,0.1,2421.89,488.56
ORD-0010029,2023-11-09,East,Office Supplies,Storage,5,0.1,301.29,63.33
ORD-0010030,2023-11-09,East,Furniture,Furnishings,7,0.1,2478.65,691.87
ORD-0010031,2023-11-09,East,Technology,Phones,6,0.0,3778.86,1034.22
ORD-0010032,2023-11-09,West,Technology,Machines,5,0.2,2258.3,630.86
ORD-0010033,2023-11-09,Central,Office Supplies,Paper,7,0.0,484.05,122.64
ORD-0010034,2023-11-09,West,Technology,Machines,3,0.1,2001.45,499.64
ORD-0010035,2023-11-09,South,Furniture,Bookcases,4,0.1,1911.38,104.93
ORD-0010036,2023-11-09,West,Office Supplies,Art,4,0.0,385.47,65.71
ORD-0010037,2023-11-09,East,Furniture,Chairs,3,0.0,1410.11,282.13
ORD-0010038,2023-11-09,East,Office Supplies,Paper,3,0.0,162.64,21.23
ORD-0010039,2023-11-10,East,Office Supplies,Binders,6,0.0,286.72,96.85
ORD-0010040,2023-11-10,East,Office Supplies,Storage,6,0.1,323.08,15.42
ORD-0010041,2023-11-10,West,Office Supplies,Art,1,0.2,48.18,8.42
ORD-0010042,2023-11-10,West,Office Supplies,Art,4,0.0,149.26,49.95
ORD-0010043,2023-11-10,East,Furniture,Chairs,4,0.0,2328.77,401.93
ORD-0010044,2023-11-10,East,Technology,Machines,4,0.0,2972.52,572.53
ORD-0010045,2023-11-10,West,Technology,Accessories,4,0.1,3117.42,840.59
ORD-0010046,2023-11-10,Central,Furniture,Chairs,1,0.3,536.33,52.3
ORD-0010047,2023-11-10,East,Technology,Copiers,6,0.0,3024.42,322.84
ORD-0010048,2023-11-10,East,Office Supplies,Storage,3,0.0,192.65,12.39
ORD-0010049,2023-11-10,West,Furniture,Bookcases,2,0.3,815.25,88.26
ORD-0010050,2023-11-10,East,Furniture,Chairs,4,0.0,1760.02,329.62
ORD-0010051,2023-11-10,East,Office Supplies,Art,4,0.2,144.21,34.11
ORD-0010052,2023-11-10,East,Office Supplies,Storage,6,0.15,283.92,31.74
ORD-0010053,2023-11-10,East,Technology,Copiers,3,0.0,1741.77,508.44
ORD-0010054,2023-11-10,West,Office Supplies,Storage,3,0.15,208.14,28.08
ORD-0010055,2023-11-10,South,Office Supplies,Binders,5,0.15,295.16,42.94
ORD-0010056,2023-11-10,Central,Furniture,Bookcases,2,0.0,857.54,129.63
ORD-0010057,2023-11-10,West,Technology,Machines,7,0.0,2257.06,150.16
ORD-0010058,2023-11-10,West,Office Supplies,Storage,3,0.3,121.24,28.15
ORD-0010059,2023-11-10,Central,Technology,Copiers,6,0.2,4289.5,405.2
ORD-0010060,2023-11-10,East,Office Supplies,Binders,7,0.2,334.71,91.99
ORD-0010061,2023-11-10,Central,Technology,Phones,3,0.0,1936.32,268.3
ORD-0010062,2023-11-10,East,Technology,Machines,5,0.0,3874.53,203.68
ORD-0010063,2023-11-10,South,Technology,Accessories,2,0.1,1195.83,124.85
ORD-0010064,2023-11-11,East,Technology,Machines,5,0.1,2461.17,593.87
ORD-0010065,2023-11-11,South,Furniture,Chairs,7,0.0,3245.93,292.06
ORD-0010066,2023-11-11,South,Office Supplies,Binders,6,0.0,306.69,61.82
ORD-0010067,2023-11-11,East,Office Supplies,Art,7,0.0,459.59,27.55
ORD-0010068,2023-11-11,Central,Office Supplies,Storage,3,0.0,126.65,26.25
ORD-0010069,2023-11-11,East,Technology,Copiers,1,0.3,826.68,202.11
ORD-0010070,2023-11-11,West,Furniture,Furnishings,4,0.0,2160.27,138.77
ORD-0010071,2023-11-11,West,Technology,Phones,7,0.1,4529.93,397.33
ORD-0010072,2023-11-11,Central,Furniture,Furnishings,4,0.0,1572.9,485.31
ORD-0010073,2023-11-11,Central,Office Supplies,Art,1,0.1,66.29,14.44
ORD-0010074,2023-11-11,South,Office Supplies,Art,5,0.0,403.4,73.14
ORD-0010075,2023-11-11,South,Office Supplies,Binders,1,0.3,74.96,11.76
ORD-0010076,2023-11-11,South,Furniture,Tables,3,0.15,799.04,179.92
ORD-0010077,2023-11-11,South,Office Supplies,Art,1,0.3,64.34,14.58
ORD-0010078,2023-11-11,West,Technology,Phones,4,0.15,1835.43,78.45
ORD-0010079,2023-11-11,East,Office Supplies,Binders,5,0.0,420.34,23.0
ORD-0010080,2023-11-11,East,Office Supplies,Art,3,0.0,52.21,12.96
ORD-0010081,2023-11-12,Central,Furniture,Tables,2,0.1,736.82,48.14
ORD-0010082,2023-11-12,East,Furniture,Furnishings,6,0.0,3792.48,994.91
ORD-0010083,2023-11-12,South,Furniture,Chairs,5,0.2,1630.68,204.21
ORD-0010084,2023-11-12,South,Office Supplies,Paper,6,0.0,634.83,92.33
ORD-0010085,2023-11-12,East,Furniture,Furnishings,4,0.3,1326.7,140.11
ORD-0010086,2023-11-12,East,Office Supplies,Paper,2,0.0,137.19,39.72
ORD-0010087,2023-11-12,Central,Office Supplies,Binders,5,0.15,371.91,20.06
ORD-0010088,2023-11-12,West,Technology,Copiers,3,0.0,2379.19,529.03
ORD-0010089,2023-11-12,East,Technology,Machines,1,0.2,497.23,36.28
ORD-0010090,2023-11-12,West,Furniture,Tables,1,0.3,448.4,22.11
ORD-0010091,2023-11-12,South,Technology,Accessories,2,0.2,1086.46,212.42
ORD-0010092,2023-11-12,West,Technology,Machines,2,0.1,1335.8,157.43
ORD-0010093,2023-11-12,East,Technology,Phones,4,0.0,2830.26,505.99
ORD-0010094,2023-11-12,Central,Office Supplies,Paper,1,0.15,67.27,8.6
ORD-0010095,2023-11-12,Central,Furniture,Tables,7,0.2,3270.84,571.95
ORD-0010096,2023-11-12,South,Technology,Machines,1,0.0,691.63,176.86
ORD-0010097,2023-11-12,South,Furniture,Furnishings,7,0.15,3296.24,375.25
ORD-0010098,2023-11-12,West,Office Supplies,Art,5,,247.9,27.41
ORD-0010099,2023-11-13,West,Office Supplies,Binders,5,0.15,360.17,63.32
ORD-0010100,2023-11-13,East,Furniture,Chairs,2,0.3,768.16,60.32
ORD-0010101,2023-11-13,East,Office Supplies,Paper,6,0.0,434.93,27.93
ORD-0010102,2023-11-13,East,Technology,Machines,4,0.1,6268.11,1474.63
ORD-0010103,2023-11-13,East,Technology,Accessories,6,0.0,3535.49,653.2
ORD-0010104,2023-11-13,West,Office Supplies,Paper,6,0.3,247.67,54.44
ORD-0010105,2023-11-13,East,Office Supplies,Binders,2,0.0,140.87,46.26
ORD-0010106,2023-11-13,South,Office Supplies,Storage,5,0.0,394.49,70.34
ORD-0010107,2023-11-13,East,Furniture,Bookcases,5,0.15,1393.19,176.19
ORD-0010108,2023-11-13,West,Office Supplies,Storage,3,0.3,245.9,22.12
ORD-0010109,2023-11-13,South,Office Supplies,Paper,3,0.3,184.32,21.54
ORD-0010110,2023-11-13,West,Office Supplies,Art,5,0.0,333.08,106.06
ORD-0010111,2023-11-13,West,Office Supplies,Art,7,0.3,275.51,42.02
ORD-0010112,2023-11-13,South,Office Supplies,Storage,5,0.1,95.48,12.36
ORD-0010113,2023-11-13,West,Technology,Phones,1,0.15,454.72,70.38
ORD-0010114,2023-11-13,West,Furniture,Chairs,3,0.1,1466.73,398.08
ORD-0010115,2023-11-13,East,Technology,Machines,4,0.3,1507.84,334.21
ORD-0010116,2023-11-13,South,Office Supplies,Storage,6,0.0,439.46,54.44
ORD-0010117,2023-11-13,East,Office Supplies,Art,5,0.1,364.03,36.41
ORD-0010118,2023-11-13,West,Furniture,Bookcases,3,0.3,3917.33,936.32
ORD-0010119,2023-11-13,East,Technology,Phones,7,0.0,4563.28,1176.38
ORD-0010120,2023-11-13,West,Office Supplies,Paper,7,0.0,502.08,124.86
ORD-0010121,2023-11-13,East,Furniture,Furnishings,1,0.1,463.06,105.18
ORD-0010122,2023-11-14,Central,Office Supplies,Binders,1,0.0,73.32,24.98
ORD-0010123,2023-11-14,West,Office Supplies,Paper,3,0.0,205.94,39.0
ORD-0010124,2023-11-14,Central,Technology,Copiers,7,0.2,5863.98,1239.84
ORD-0010125,2023-11-14,West,Office Supplies,Art,6,0.2,331.24,27.07
ORD-0010126,2023-11-14,South,Office Supplies,Binders,7,0.15,494.24,94.75
ORD-0010127,2023-11-14,West,Technology,Machines,6,0.0,4329.59,712.33
ORD-0010128,2023-11-14,West,Furniture,Tables,2,0.15,1028.37,273.91
ORD-0010129,2023-11-14,East,Technology,Machines,3,0.2,1953.45,457.03
ORD-0010130,2023-11-14,South,Technology,Machines,2,0.0,976.96,145.09
ORD-0010131,2023-11-14,West,Office Supplies,Paper,2,0.0,143.12,29.59
ORD-0010132,2023-11-14,West,Technology,Accessories,1,0.0,760.61,141.45
ORD-0010133,2023-11-14,Central,Office Supplies,Binders,1,0.15,47.21,7.51
ORD-0010134,2023-11-14,South,Technology,Phones,4,0.2,1567.32,357.44
ORD-0010135,2023-11-14,West,Office Supplies,Binders,4,0.0,181.98,17.62
ORD-0010136,2023-11-14,East,Technology,Phones,4,0.15,1846.65,475.35
ORD-0010137,2023-11-14,East,Technology,Machines,4,0.0,2617.63,334.69
ORD-0010138,2023-11-14,Central,Furniture,Bookcases,7,0.0,2972.77,1033.12
ORD-0010139,2023-11-14,South,Office Supplies,Paper,5,0.0,200.61,68.95
ORD-0010140,2023-11-14,South,Office Supplies,Art,2,0.0,133.95,42.92
ORD-0010141,2023-11-14,East,Office Supplies,Storage,4,0.0,205.39,48.09
ORD-0010142,2023-11-14,Central,Office Supplies,Binders,6,,417.08,96.05
ORD-0010143,2023-11-15,Central,Office Supplies,Paper,7,0.15,411.6,114.96
ORD-0010144,2023-11-15,Central,Office Supplies,Paper,5,0.0,252.09,40.03
ORD-0010145,2023-11-15,South,Furniture,Chairs,1,0.3,428.53,103.05
ORD-0010146,2023-11-15,East,Technology,Machines,2,0.15,846.6,192.5
ORD-0010147,2023-11-15,South,Technology,Copiers,5,0.1,1951.24,609.59
ORD-0010148,2023-11-15,West,Office Supplies,Binders,2,0.3,71.37,11.12
ORD-0010149,2023-11-15,Central,Furniture,Bookcases,3,0.15,1468.22,227.88
ORD-0010150,2023-11-15,East,Office Supplies,Binders,5,0.15,354.31,104.37
ORD-0010151,2023-11-15,East,Office Supplies,Art,6,0.0,326.3,19.42
ORD-0010152,2023-11-15,South,Office Supplies,Art,1,0.0,69.36,6.5
ORD-0010153,2023-11-15,South,Technology,Phones,3,0.3,1608.71,303.48
ORD-0010154,2023-11-15,West,Office Supplies,Storage,5,0.15,221.1,61.5
ORD-0010155,2023-11-15,Central,Technology,Phones,1,0.0,364.56,80.04
ORD-0010156,2023-11-15,West,Technology,Phones,4,,2154.82,169.99
ORD-0010157,2023-11-15,Central,Office Supplies,Art,3,0.0,583.29,38.64
ORD-0010158,2023-11-15,Central,Office Supplies,Binders,4,0.15,312.74,71.22
ORD-0010159,2023-11-15,West,Office Supplies,Storage,5,0.1,390.2,122.72
ORD-0010160,2023-11-15,Central,Technology,Copiers,4,0.3,9926.74,2213.36
ORD-0010161,2023-11-16,East,Technology,Machines,7,0.15,5569.28,1063.23
ORD-0010162,2023-11-16,East,Office Supplies,Paper,7,0.0,597.4,125.1
ORD-0010163,2023-11-16,West,Technology,Machines,1,0.2,515.35,92.43
ORD-0010164,2023-11-16,West,Furniture,Bookcases,2,0.2,688.74,184.07
ORD-0010165,2023-11-16,Central,Technology,Machines,4,0.15,2434.64,405.15
ORD-0010166,2023-11-16,East,Office Supplies,Art,2,0.1,141.16,42.63
ORD-0010167,2023-11-16,West,Office Supplies,Binders,1,0.1,76.59,6.21
ORD-0010168,2023-11-16,East,Office Supplies,Art,6,0.1,311.51,43.81
ORD-0010169,2023-11-16,East,Office Supplies,Binders,5,0.0,300.91,78.89
ORD-0010170,2023-11-16,West,Office Supplies,Binders,3,0.1,626.35,137.65
ORD-0010171,2023-11-16,East,Office Supplies,Binders,7,0.15,497.06,34.91
ORD-0010172,2023-11-16,West,Office Supplies,Art,1,0.15,52.55,6.49
ORD-0010173,2023-11-16,West,Office Supplies,Paper,6,0.0,392.43,29.21
ORD-0010174,2023-11-16,West,Furniture,Furnishings,4,0.3,1729.27,207.88
ORD-0010175,2023-11-16,South,Office Supplies,Binders,1,0.0,55.61,12.05
ORD-0010176,2023-11-16,Central,Furniture,Bookcases,3,0.15,1516.65,148.51
ORD-0010177,2023-11-16,South,Office Supplies,Paper,3,0.2,214.77,39.24
ORD-0010178,2023-11-16,East,Office Supplies,Paper,7,0.0,380.42,27.82
ORD-0010179,2023-11-17,South,Technology,Phones,5,0.15,3828.25,1126.74
ORD-0010180,2023-11-17,Central,Furniture,Furnishings,7,0.0,2806.62,691.71
ORD-0010181,2023-11-17,West,Technology,Machines,6,0.3,7280.03,1514.97
ORD-0010182,2023-11-17,Central,Technology,Machines,2,0.2,641.18,125.14
ORD-0010183,2023-11-17,West,Technology,Copiers,4,0.15,1736.16,452.47
ORD-0010184,2023-11-17,West,Technology,Phones,1,0.1,589.16,143.27
ORD-0010185,2023-11-17,South,Furniture,Chairs,1,0.2,315.13,34.06
ORD-0010186,2023-11-17,East,Technology,Copiers,5,0.2,2414.17,500.54
ORD-0010187,2023-11-17,East,Office Supplies,Paper,3,0.0,179.08,44.66
ORD-0010188,2023-11-17,East,Furniture,Bookcases,4,0.3,1456.87,302.29
ORD-0010189,2023-11-17,East,Office Supplies,Storage,2,0.0,69.18,17.44
ORD-0010190,2023-11-17,South,Office Supplies,Binders,6,0.0,337.84,46.33
ORD-0010191,2023-11-17,Central,Furniture,Bookcases,2,0.1,1127.37,301.49
ORD-0010192,2023-11-17,Central,Technology,Copiers,4,0.1,2701.49,160.12
ORD-0010193,2023-11-17,East,Office Supplies,Binders,3,0.15,234.45,49.56
ORD-0010194,2023-11-17,South,Office Supplies,Paper,6,0.2,447.61,23.81
ORD-0010195,2023-11-17,East,Technology,Copiers,4,0.0,1519.18,513.4
ORD-0010196,2023-11-17,East,Office Supplies,Storage,5,0.15,348.58,45.46
ORD-0010197,2023-11-17,Central,Office Supplies,Art,5,0.0,220.96,38.08
ORD-0010198,2023-11-17,Central,Furniture,Tables,7,0.0,3441.82,321.62
ORD-0010199,2023-11-17,West,Office Supplies,Storage,5,0.1,168.62,42.07
ORD-0010200,2023-11-17,West,Office Supplies,Art,4,0.0,318.48,91.93
ORD-0010201,2023-11-17,West,Office Supplies,Binders,7,0.0,411.62,125.92
ORD-0010202,2023-11-17,East,Furniture,Furnishings,3,0.3,1549.58,97.14
ORD-0010203,2023-11-18,West,Technology,Machines,2,0.0,1394.81,133.17
ORD-0010204,2023-11-18,Central,Furniture,Furnishings,1,0.0,477.35,115.31
ORD-0010205,2023-11-18,South,Furniture,Furnishings,2,0.15,970.37,214.77
ORD-0010206,2023-11-18,South,Office Supplies,Art,7,0.1,424.48,43.99
ORD-0010207,2023-11-18,East,Furniture,Chairs,6,0.0,2805.97,981.02
ORD-0010208,2023-11-18,East,Furniture,Bookcases,2,0.0,652.38,66.26
ORD-0010209,2023-11-18,East,Office Supplies,Storage,1,0.0,62.1,16.6
ORD-0010210,2023-11-18,West,Furniture,Bookcases,7,0.3,4104.56,522.79
ORD-0010211,2023-11-18,West,Technology,Copiers,2,0.0,1099.7,302.54
ORD-0010212,2023-11-18,South,Office Supplies,Paper,6,0.2,274.19,62.11
ORD-0010213,2023-11-18,East,Office Supplies,Art,4,0.0,209.06,20.74
ORD-0010214,2023-11-18,South,Furniture,Furnishings,5,0.0,2537.96,757.64
ORD-0010215,2023-11-18,West,Technology,Phones,7,0.0,6630.34,1072.73
ORD-0010216,2023-11-18,Central,Furniture,Tables,2,0.0,2387.61,506.37
ORD-0010217,2023-11-19,West,Office Supplies,Paper,5,0.15,303.43,80.25
ORD-0010218,2023-11-19,West,Furniture,Bookcases,4,0.0,1141.33,352.46
ORD-0010219,2023-11-19,Central,Furniture,Chairs,2,0.3,1341.36,52.77
ORD-0010220,2023-11-19,Central,Furniture,Chairs,1,0.0,499.55,70.93
